Type,Name,Method,Element type,Element ID,Reviewed in,Detail,Procurement,BM_type,Min_num_Fbs,Max_num_Fbs,Fundamental object,Num_Fund_objs,Form,Scale,Nonstructural,Structural,Dynamic,Energetic,Kinetic,Thermo,Quantum_dyn,Evolutionary,Topological,Functional,Complexation,Sidechain,Folded,Rot_inv,Trans_inv,Electrostatic,Hydrophobic,Van der Waals,Hbond,Salt bridge,Pi,Metal,Solvent,Solute,Trapped water,Pocket/void,Fixed_size,Hierarch,Unique,Subset_Unique,Differentiable,Reversible,Guarantee_Valid,Probabilistic,Ref_frames,Graph: Node/edge?,Toxological,Metabolic,Extens,ComputCostly,IndexInvar,Lin_comb,AG_layer,AugRatio,Implem,OSI_Avail,License,Docs,Webserver,Comment,Improv,Type,PubYr,Auth,Title,PubTitle,DOI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,MST,Microscale thermophoresis,,,,Dynamic,Experimental,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2019,"Kirsch, Philine; Hartman, Alwin M.; Hirsch, Anna K. H.; Empting, Martin",Concepts and Core Principles of Fragment-Based Drug Design,Molecules,10.3390/molecules24234309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,NMR,Nuclear magnetic resonance,,,,Dynamic,Experimental,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2019,"Kirsch, Philine; Hartman, Alwin M.; Hirsch, Anna K. H.; Empting, Martin",Concepts and Core Principles of Fragment-Based Drug Design,Molecules,10.3390/molecules24234309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,STD-NMR,Saturation transfer difference NMR,,,,Dynamic,Experimental,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2019,"Kirsch, Philine; Hartman, Alwin M.; Hirsch, Anna K. H.; Empting, Martin",Concepts and Core Principles of Fragment-Based Drug Design,Molecules,10.3390/molecules24234309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,CSP-NMR,Chemical shift perturbation NMR,,,,Dynamic,Experimental,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2019,"Kirsch, Philine; Hartman, Alwin M.; Hirsch, Anna K. H.; Empting, Martin",Concepts and Core Principles of Fragment-Based Drug Design,Molecules,10.3390/molecules24234309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,ITC,Isothermal titration calorimetry,,,,Dynamic,Experimental,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2019,"Kirsch, Philine; Hartman, Alwin M.; Hirsch, Anna K. H.; Empting, Martin",Concepts and Core Principles of Fragment-Based Drug Design,Molecules,10.3390/molecules24234309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,BLI,Bio-layer interferometry,,,,Dynamic,Experimental,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2019,"Kirsch, Philine; Hartman, Alwin M.; Hirsch, Anna K. H.; Empting, Martin",Concepts and Core Principles of Fragment-Based Drug Design,Molecules,10.3390/molecules24234309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,BBS,Backbone entropy,,,,Detail,Computational,,,,,,,,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,journalArticle,2007,"Scott, Kathryn a; Alonso, Darwin O V; Sato, Satoshi; Fersht, Alan R; Daggett, Valerie",Conformational entropy of alanine versus glycine in protein denatured states.,Proceedings of the National Academy of Sciences of the United States of America,10.1073/pnas.0611182104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,HOPI,High Order Pairwise Interactions for protein interface prediction,,,,Composite,Computational,Protein,Pair,Multiple,Residue,Multiple,Graph,Local,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,journalArticle,2020,"Liu, Yi; Yuan, Hao; Cai, Lei; Ji, Shuiwang",Deep Learning of High-Order Interactions for Protein Interface Prediction,Proceedings of the 26th ACM SIGKDD International Conference on Knowledge Discovery & Data Mining,10.1145/3394486.3403110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,HA_DistMat,"Heavy-atom distance matrices. 2D images of distance matrices, interactions, and NMA; able to learn CATH designation. Transfer learning?",,,,Composite,Computational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,,,,,,,,,,,,,,,,,,journalArticle,2019,"Sikosek, Tobias",Protein structure featurization via standard image classification neural networks,bioRxiv,10.1101/841783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,N-plets,Class of features. “Diﬀer in the speciﬁc low-order contributions chosen and in the particular basis in which the low order information is expanded.”,,,,Math,Computational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2021,"Glielmo, Aldo; Husic, Brooke E.; Rodriguez, Alex; Clementi, Cecilia; Noé, Frank; Laio, Alessandro",Unsupervised Learning Methods for Molecular Simulation Data,Chemical Reviews,10.1021/acs.chemrev.0c01195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,FSPF_RFC,Fine-sorted feature pairs,,,,All,Computational,,,,,,,Both,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2020,"Zhang, Hua; Shan, Guogen; Yang, Bailin",Optimized elastic network models with direct characterization of inter-residue cooperativity for protein dynamics,IEEE/ACM Transactions on Computational Biology and Bioinformatics,10.1109/TCBB.2020.3023147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,MDCM,Molecular descriptor correlation matrix,,,,All,Computational,,,,,,Matrix,Both,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,journalArticle,2019,"Mousavi, S. Fatemeh; Fatemi, Mohammad Hossein","A combination of molecular docking, receptor-guided QSAR, and molecular dynamics simulation studies of S-trityl-l-cysteine analogues as kinesin Eg5 inhibitors",Structural Chemistry,10.1007/s11224-018-1178-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,RMDiff_i,Importance of the ith descriptor in a comparison by root-mean-squared error,,,,All,Computational,,,,,,Continuous,Both,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,journalArticle,2019,"Mousavi, S. Fatemeh; Fatemi, Mohammad Hossein","A combination of molecular docking, receptor-guided QSAR, and molecular dynamics simulation studies of S-trityl-l-cysteine analogues as kinesin Eg5 inhibitors",Structural Chemistry,10.1007/s11224-018-1178-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,SRSVMvLev,Standardized residual by SVM versus leverage. For applicability domain elucidation,,,,All,Computational,,,,,,,Both,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,journalArticle,2019,"Mousavi, S. Fatemeh; Fatemi, Mohammad Hossein","A combination of molecular docking, receptor-guided QSAR, and molecular dynamics simulation studies of S-trityl-l-cysteine analogues as kinesin Eg5 inhibitors",Structural Chemistry,10.1007/s11224-018-1178-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,CD,Circular dichroism,,,,All,Experimental,,,,,,,Global,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2012,"Yoshida, Koji; Vogtt, Karsten; Izaola, Zunbeltz; Russina, Margarita; Yamaguchi, Toshio; Bellissent-Funel, Marie Claire",Alcohol induced structural and dynamic changes in β-lactoglobulin in aqueous solution: A neutron scattering study,Biochimica et Biophysica Acta - Proteins and Proteomics,10.1016/j.bbapap.2011.12.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,SANS,Small angle neutron scattering,,,,All,Experimental,,,,,,,Both,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2012,"Yoshida, Koji; Vogtt, Karsten; Izaola, Zunbeltz; Russina, Margarita; Yamaguchi, Toshio; Bellissent-Funel, Marie Claire",Alcohol induced structural and dynamic changes in β-lactoglobulin in aqueous solution: A neutron scattering study,Biochimica et Biophysica Acta - Proteins and Proteomics,10.1016/j.bbapap.2011.12.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,QENS,Quasi-elastic neutron scattering,,,,All,Experimental,,,,,,,Both,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2012,"Yoshida, Koji; Vogtt, Karsten; Izaola, Zunbeltz; Russina, Margarita; Yamaguchi, Toshio; Bellissent-Funel, Marie Claire",Alcohol induced structural and dynamic changes in β-lactoglobulin in aqueous solution: A neutron scattering study,Biochimica et Biophysica Acta - Proteins and Proteomics,10.1016/j.bbapap.2011.12.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,TPSTraj,Transition path sampling trajectory,,,,Dynamic,Computational,,,,Atom,Multiple,Trajectory,Both,0,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,,--,0,,,,,,,,,,,,,,,journalArticle,2002,"Bolhuis, Peter G.; Chandler, David; Dellago, Christoph; Geissler, Phillip L.","Transition Path Sampling: Throwing Ropes Over Rough Mountain Passes, in the Dark",Annual Review of Physical Chemistry,10.1146/annurev.physchem.53.082301.113146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,TPS_TS,Transition path sampling transition state,,,,Dynamic,Computational,,,,Atom,Multiple,Tensor,Both,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,--,0,,,,,,,,,,,,,,,journalArticle,2002,"Bolhuis, Peter G.; Chandler, David; Dellago, Christoph; Geissler, Phillip L.","Transition Path Sampling: Throwing Ropes Over Rough Mountain Passes, in the Dark",Annual Review of Physical Chemistry,10.1146/annurev.physchem.53.082301.113146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,3DCSPvpH,Three-dimensional plot of chemical shift perturbations versus pH,Figure,1B,,Dynamic,Experimental,,,,Atom,Multiple,Plot,Both,0,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,,--,0,,,,,,,,,,,,,,,journalArticle,2020,"Kougentakis, Christos M; Majumdar, Ananya; García-Moreno, E. Bertrand",Electrostatic effects in proteins are governed by pH-redistribution of the conformational ensemble,bioRxiv,10.1101/2020.02.02.931253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,3DCSP,Three-dimensional plot of chemical shift perturbations,Figure,1B,,Structural,Experimental,,,,Atom,Multiple,Plot,Both,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,,--,0,,,,,,,,,,,,,,,journalArticle,2020,"Kougentakis, Christos M; Majumdar, Ananya; García-Moreno, E. Bertrand",Electrostatic effects in proteins are governed by pH-redistribution of the conformational ensemble,bioRxiv,10.1101/2020.02.02.931253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,OPvRes,Order parameter versus residue,Figure,2A,,Dynamic,Experimental,,,,Residue,One,Vector,Both,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,,--,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,F_tens,Tensile strength,,,,Nonstructural,Experimental,Protein,Multiple,Multiple,Protein,Sample,Scalar,Global,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,,0,0,,0,1,0,1,,,,,,,,,journalArticle,2022,"Bäcklund, Fredrik G.; Schmuck, Benjamin; Miranda, Gisele HB; Greco, Gabriele; Pugno, Nicola M.; Rydén, Jesper; Rising, Anna",An image-analysis-based method for the prediction of recombinant protein fiber tensile strength,Materials,,,,,,2022,2023-01-21 22:28:52,2023-01-21 22:28:52,,708,,3,15,,,,,,,,,,,,,,,Google Scholar,,Publisher: MDPI,,/home/northja/Zotero/storage/PHGRK3LD/htm.html, /home/northja/Zotero/storage/D4GWMTF6/708.html,,
Feature,Elasticity,Material elasticity,,,,Nonstructural,Experimental,Protein,Multiple,Multiple,Protein,Sample,Scalar,Global,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,,0,0,,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,MolecAlign,Molecular alignment,,,,Structural,Experimental,Protein,Symmetry group,Symmetry group,Protein,Symmetry group,Tensor,Both,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,,0,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,InternOrg,Internal organization of fibers,,,,Structural,Experimental,Protein,Symmetry group,Symmetry group,Protein,Symmetry group,Tensor,Both,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,,0,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,Morph,Morphology or shape,,,,Structural,Experimental,Protein,Symmetry group,Symmetry group,Protein,Symmetry group,Tensor,Both,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,,0,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,StressStrainCurve,Stress vs strain curve,,,,Nonstructural,Experimental,Molecule,Multiple,Population,Protein,Sample,Graph,Global,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,,0,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,SuperStrucAlign,Alignment of protein domains in a polymer,,,,Structural,Both,Protein,Symmetry group,Multiple,Protein,Symmetry group,Tensor,Both,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,,0,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,Birefringence,Birefringence,,,,Nonstructural,Experimental,Protein,Multiple,Multiple,Protein,Sample,Scalar,Global,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,WordEmbedding,Word embeddings from NLP,,,,Nonstructural,Computational,Sequence,One,Population,Residue,Multiple,Vector,Both,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,,0,,0,1,,,,,,,,,journalArticle,2022,"Tahzeeb, Shahab; Hasan, Shehzad",A Neural Network-Based Multi-Label Classifier for Protein Function Prediction,"Engineering, Technology & Applied Science Research",,,,,,2022,2023-01-21 22:28:52,2023-01-21 22:28:52,,7974–7981,,1,12,,,,,,,,,,,,,,,Google Scholar,,,,/home/northja/Zotero/storage/YDX5J5UU/Tahzeeb and Hasan - 2022 - A Neural Network-Based Multi-Label Classifier for .pdf, /home/northja/Zotero/storage/P8PIMSGG/4597.html,,
Feature,SeqSim,Sequence similarity,,,,Nonstructural,Computational,Sequence,Two,Population,Residue,Multiple,Vector,Both,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,Sequence,"Sequence of residues (AA. DNA, etc.)",,,,Nonstructural,Experimental,Sequence,One,One,Amino acid,Multiple,Vector,Both,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,TokenComp,Word k-mer composition,,,,Nonstructural,Both,Sequence,One,One,Amino acid,Multiple,Vector,Global,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,0,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,AAGroupComp,Composition of an amino acid sequence based on groups of Aas based on their physical properties,,,,Nonstructural,Both,Sequence,One,One,Amino acid,Multiple,Vector,Local,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,,0,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,ConjTriad,Conjoint triad,,,,Nonstructural,Computational,Sequence,One,One,Amino acid,Multiple,Vector,Local,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,pAAcomp,Pseudo amino acid compositions,,,,Nonstructural,Computational,Sequence,One,One,Amino acid,Multiple,Vector,Global,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,,0,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,Motif,Amino acid sequence motif,,,,Nonstructural,Computational,Protein,One,One,Amino acid,Multiple,Tensor,Local,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,1,0,0,0,0,,0,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,relSASA,Relative solvent accessible surface area,,,,Structural,Computational,Protein,One,One,Amino acid,One,Vector,Local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2022,"Pucci, Fabrizio; Schwersensky, Martin; Rooman, Marianne",Artificial intelligence challenges for predicting the impact of mutations on protein stability,Current opinion in structural biology,,,,,,2022,2023-01-21 22:28:52,2023-01-21 22:28:52,,161–168,,,72,,,,,,,,,,,,,,,Google Scholar,,Publisher: Elsevier,,/home/northja/Zotero/storage/6JYPQXJP/S0959440X21001445.html,,,
Feature,DelDelW,Change in folding free energy,,,,Structural,Computational,Protein,One,Population,Protein,One,Scalar,Global,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,DelVolM,Change in volume of the residue upon folding,,,,Structural,Computational,Protein,One,One,Amino acid,One,Scalar,Local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,DelHyd,Change in residue hydrophobicity,,,,Nonstructural,Both,Protein,One,One,Amino acid,One,Scalar,Local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,SeqAlign,Sequence alignment,,,,Nonstructural,Computational,Protein,Two,Population,Amino acid,Multiple,Matrix,Both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,SubMatrix,Substitution matrix,,,,Nonstructural,Computational,Protein,Two,Population,Amino acid,Multiple,Matrix,Both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,AtomDistancePattern,Atomic distance pattern,,,,Structural,Computational,Both,Two,Population,Atom,Multiple,Matrix,Both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,RowAttention,Row attention for MSA,,,,Nonstructural,Computational,Protein,Two,Population,Amino acid,Multiple,Matrix,Both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2022,"Hong, Yiyu; Lee, Juyong; Ko, Junsu",A-Prot: protein structure modeling using MSA transformer,BMC bioinformatics,,,,,,2022,2023-01-21 22:28:52,2023-01-21 22:28:52,,1–11,,1,23,,,A-Prot,,,,,,,,,,,,Google Scholar,,Publisher: BioMed Central,,/home/northja/Zotero/storage/ZA7HB5PY/s12859-022-04628-8.html,,,
Feature,MSAfeat,MSA features,,,,Nonstructural,Computational,Protein,Two,Population,Amino acid,Multiple,Tensor,Both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,ProtAngle,"Protein angles alpha, beta, gamma",,,,Structural,Computational,Protein,One,One,Atom,Multiple,Tensor,Local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2022,"Gao, Zhangyang; Tan, Cheng; Li, Stan",AlphaDesign: A graph protein design method and benchmark on AlphaFoldDB,arXiv preprint arXiv:2202.01079,,,,,,2022,2023-01-21 22:28:52,2023-01-21 22:28:52,,,,,,,,AlphaDesign,,,,,,,,,,,,Google Scholar,,,,/home/northja/Zotero/storage/GJG64YT7/Gao et al. - 2022 - AlphaDesign A graph protein design method and ben.pdf, /home/northja/Zotero/storage/V3E4MG9V/2202.html,,
Feature,DCT,Discrete cosine transform,,,,Nonstructural,Computational,Protein,One,Population,Amino acid,Multiple,,Local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2022,"Li, Shiwei; Wu, Sanan; Wang, Lin; Li, Fenglei; Jiang, Hualiang; Bai, Fang",Recent advances in predicting protein–protein interactions with the aid of artificial intelligence algorithms,Current Opinion in Structural Biology,,,,,,2022,2023-01-21 22:28:52,2023-01-21 22:28:52,,102344,,,73,,,,,,,,,,,,,,,Google Scholar,,Publisher: Elsevier,,/home/northja/Zotero/storage/5CLWWPZX/S0959440X22000173.html,,,
Feature,MLD,Multiscale local descriptor,,,,Nonstructural,Computational,Protein,One,One,Amino acid,Multiple,,Both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,AutoCov,Autocovariance,,,,Nonstructural,Computational,Protein,One,One,Amino acid,Multiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,LPP,Locality-preserving projection,,,,Nonstructural,Computational,Protein,One,One,Amino acid,Multiple,,Both,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,DWT,Discrete wavelet transform,,,,Nonstructural,Computational,Protein,One,One,Amino acid,Multiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,HSP,High-scoring segment pair,,,,Nonstructural,Computational,Protein,One,One,Amino acid,Multiple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feature,pfcHap,Potentially functional coding haplotype,,,,Nonstructural,Computational,Gene,One,One,Protein,One,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,journalArticle,2022,"Lim, Ashley JW; Lim, Lee Jin; Ooi, Brandon NS; Koh, Ee Tzun; Tan, Justina Wei Lynn; Chong, Samuel S.; Khor, Chiea Chuen; Tucker-Kellogg, Lisa; Leong, Khai Pang; Lee, Caroline G.",Functional coding haplotypes and machine-learning feature elimination identifies predictors of Methotrexate Response in Rheumatoid Arthritis patients,EBioMedicine,,,,,,2022,2023-01-21 22:31:10,2023-01-21 22:31:10,,103800,,,75,,,,,,,,,,,,,,,Google Scholar,,Publisher: Elsevier,,/home/northja/Zotero/storage/RVYXXBTT/S2352396421005946.html,,,
Feature,ConsS,"Conservation entropy, derived from PSSM",,,,Nonstructural,Computational,Sequence,Multiple,Multiple,Residue,Multiple,Vector,Both,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,,,0,0,0,1,,,,,,,,,journalArticle,2022,"Wei, Junkang; Chen, Siyuan; Zong, Licheng; Gao, Xin; Li, Yu",Protein–RNA interaction prediction with deep learning: structure matters,Briefings in bioinformatics,,,,,,2022,2023-01-21 22:31:53,2023-01-21 22:31:53,,bbab540,,1,23,,,Protein–RNA interaction prediction with deep learning,,,,,,,,,,,,Google Scholar,,Publisher: Oxford University Press,,/home/northja/Zotero/storage/L8SPJSMV/6470965.html, /home/northja/Zotero/storage/RTL4BUME/6470965.html,,
